code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002355,兴民钢圈,汽车配件,山东,128.34,34154.3,51370,305386.41,177829.75,75775.96,98372.35,1.91,0.015,3.82,2.06,20100209
002356,浩宁达,电器仪表,深圳,1625.11,24000,31047.43,235969.3,160334.72,17884.67,119085.72,3.84,0.004,4.66,5.14,20100209
002357,富临运业,公路,四川,17.05,19573.9,19593.06,130369.67,50032.09,42960.31,17218.42,0.88,0.206,3.95,3.56,20100210
002358,森源电气,电气设备,河南,114.35,66811.24,79559.54,399691.94,304560.28,55334.53,82203.86,1.03,0.041,2.66,7.1,20100210
002359,齐星铁塔,钢加工,山东,0,35093.14,41680,148829.27,89320.13,48243.73,45576.28,1.09,-0.026,2.2,4.72,20100210
002360,同德化工,化工原料,山西,106.96,23059.14,39151.26,134613.2,61048.76,26667.31,6320.66,0.16,0.027,2.4,4.81,20100303
002361,神剑股份,化工原料,安徽,72.36,19328.19,38205.1,177749.42,134963.81,28321.1,54003.76,1.41,0.051,3.14,4.7,20100303
002362,汉王科技,电脑设备,北京,0,17550.88,21410.27,85957.7,50688.45,20854.27,97684.46,4.56,-0.01,3.42,5.91,20100303
002363,隆基机械,汽车配件,山东,63.55,29866.91,29880,223669.41,114297.11,85060.4,71177.71,2.38,0.079,4.46,4.48,20100305
002364,中恒电气,电气设备,浙江,95.16,42400.8,52324.23,117784.11,83967.21,9920.46,20219.55,0.39,0.049,1.89,9.94,20100305
002365,永安药业,生物制药,湖北,126.62,14614.45,18700,119367.15,47784.3,60676.7,60456.65,3.23,0.033,5.96,2.8,20100305
002366,丹甫股份,工程机械,四川,258.93,10631.04,13350,94522.68,76420.34,15422.25,47290.3,3.54,0.055,5.55,10.27,20100312
002367,康力电梯,运输设备,江苏,68.39,45773.42,73860.02,359558.53,205192.16,73148.81,34695.5,0.47,0.104,2.85,9.99,20100312
002368,太极股份,软件服务,北京,545.91,36140.71,41559.71,418575.78,303369.22,3171.85,108879.51,2.62,0.03,4.94,13.25,20100312
002369,卓翼科技,通信设备,深圳,0,41492.76,48894.82,307062.03,174120.02,90155.53,64907.6,1.33,-0.058,2.81,7.14,20100316
002370,亚太药业,化学制药,浙江,85.52,17389.94,20400,89719.45,54043.38,27517.53,34231.51,1.68,0.071,3.74,6.54,20100316
002371,七星电子,半导体,北京,1133.66,33744.32,35220,394717.72,149598.09,61048.55,83678.47,2.38,0.006,5.2,5.18,20100316
002372,伟星新材,其他建材,浙江,41.17,50750.69,57868.98,271330.06,163324.38,66006.88,104772.07,1.81,0.101,3.86,4.29,20100318
002373,千方科技,软件服务,北京,81.98,21767.9,50550.76,219574.3,159057.94,22925,-13732.67,-0.27,0.091,1.98,14.98,20100318
002374,丽鹏股份,广告包装,山东,131.9,15471.49,32965.32,288312.84,148870.17,74184.71,135929.63,4.12,0.044,5.71,4.09,20100318
002375,亚厦股份,装修装饰,浙江,48.81,112993.27,133813.7,1742008.38,1476798.25,44051.39,227529.41,1.7,0.15,4.98,5.86,20100323
002376,新北洋,电脑设备,山东,100.64,50809.17,60000,272033.06,122484.45,74385.8,31686.6,0.53,0.037,3.07,4.91,20100323
002377,国创高新,化工原料,湖北,0,43066.85,43814,210601.3,139601.06,15044.38,17696.35,0.4,-0.017,1.69,5.74,20100323
002378,章源钨业,小金属,江西,0,85642.72,92416.74,322601.78,151705.17,106238.11,103723.71,1.12,-0.01,2.22,6.8,20100331
002379,鲁丰环保,铝,山东,0,66829.5,92640,490076.91,267519.09,158833.56,56693.98,0.61,-0.041,1.37,6.13,20100331
002380,科远股份,电气设备,江苏,298.79,5056.37,10200,114585.52,77037.78,19901.9,61708.92,6.05,0.03,9.14,3.99,20100331
002381,双箭股份,橡胶,浙江,34.9,21691.3,35100,156840.84,106829.36,43186.28,40132.25,1.14,0.067,3.37,2.76,20100402
002382,蓝帆医疗,医疗保健,山东,26.27,23897.19,24720,172367.63,98063.4,53465.35,50381.5,2.04,0.17,4.4,3.94,20100402
002383,合众思壮,通信设备,北京,0,13083.07,19732.86,183733.42,80125.45,10369.99,100750.67,5.11,-0.067,7.55,4.08,20100402
002384,东山精密,通信设备,江苏,385.01,47228.96,84739.02,531372.63,321999.69,143264.8,57005.43,0.67,0.014,1.97,11.28,20100409
002385,大北农,饲料,北京,92.5,145814.5,249747.44,1018355.13,520000.16,294416.59,134668.02,0.54,0.041,2.4,6.29,20100409
002386,天原集团,化工原料,四川,0,67165.22,67167.97,1493292,500250.81,669944.63,204557.09,3.05,-0.088,5.86,1.19,20100409
002387,黑牛食品,软饮料,广东,0,27422.3,46945.94,219709.2,46554.07,67326.7,70132.5,1.49,-0.039,2.88,3.7,20100413
002388,新亚制程,元器件,深圳,3404.22,18225,19980,78980.68,32976.76,8873.3,27985.95,1.4,0.002,2.83,10.11,20100413
002389,南洋科技,元器件,浙江,102.06,25936.96,58135.8,288353.34,80084.06,61547.06,121549.76,2.09,0.034,3.69,3.73,20100413
002390,信邦制药,中成药,贵州,104.29,73385.89,125113.63,545889.25,337782.44,87624.42,148474.73,1.19,0.026,1.94,5.67,20100416
002391,长青股份,农药化肥,江苏,31.65,21334.68,36216.96,318414.16,136438.31,122429.31,136063.97,3.76,0.13,7.57,2.18,20100416
002392,北京利尔,其他建材,北京,32.6,56124.69,119855.95,417451.75,274854.09,37007.57,159236.5,1.33,0.042,2.49,2.19,20100423
002393,力生制药,化学制药,天津,37.6,18165.82,18245.5,325205.31,153182.77,21543.28,169156.41,9.27,0.257,16.21,2.39,20100423
002394,联发股份,纺织,江苏,24.12,32370,32370,433616.09,270803.16,135771.72,107787.3,3.33,0.143,8.22,1.68,20100423
002395,双象股份,塑料,江苏,4160.2,17880.59,17880.59,111707.13,69215.46,33819.14,42231.48,2.36,0.001,4.42,2.73,20100429
002396,星网锐捷,通信设备,福建,0,52659,52659,346076.13,253901.77,41306.65,79297.68,1.51,-0.02,4.05,5.09,20100623
002397,梦洁家纺,服饰,湖南,40.7,32599.94,67209.6,180078.52,110864.36,50256.55,59265.76,0.88,0.048,1.96,3.95,20100429
002398,建研集团,建筑施工,福建,30.33,25289.77,34273.19,238501.97,162067.7,43664.48,65647.61,1.92,0.139,5.45,3.08,20100506
002399,海普瑞,化学制药,深圳,28.85,80020,80020,1036958.38,706353.69,77370.06,527814.06,6.6,0.232,10.65,2.51,20100506
002400,省广股份,广告包装,广东,75.55,80616.95,90471.89,567569.5,454504.56,2932.3,48469.89,0.54,0.076,2.41,9.52,20100506
002401,中海科技,软件服务,上海,71.83,29742.25,30324,104884.13,67298.02,6098.55,8695.82,0.29,0.054,2.26,6.92,20100506
002402,和而泰,元器件,深圳,168.97,24192,33218.19,128890.3,94260.45,23852.11,60095.46,1.81,0.035,2.85,8.26,20100511
002403,爱仕达,家用电器,浙江,25.56,22238.25,24000,271495.31,166646.56,43380.15,105441.88,4.39,0.135,7.06,1.96,20100511
002404,嘉欣丝绸,纺织,浙江,167.31,39306.46,52065,204090.94,108255.57,37738.35,58144.6,1.12,0.021,2.43,5.92,20100511
002405,四维图新,软件服务,北京,173.49,64717.01,69159.67,317019.78,176200.75,15134.4,98281.32,1.42,0.044,3.59,8.52,20100518
002406,远东传动,汽车配件,河南,38.94,35177.1,56100,241080.41,153278.7,41404.68,117354.5,2.09,0.051,3.88,2.03,20100518
002407,多氟多,化工原料,河南,118.23,18694.61,23112,307960.81,126548.88,119403.63,92877.56,4.02,0.036,6.49,2.63,20100518
002408,齐翔腾达,化工原料,山东,35.04,74513.46,75925.17,662449.38,228718.52,261215.41,135161.34,1.78,0.083,4.91,2.38,20100518
002409,雅克科技,化工原料,江苏,49.99,8253,16632,158018.56,114124.72,23691.25,75144.25,4.52,0.11,7.76,2.83,20100525
002410,广联达,软件服务,北京,80.53,71594.86,112838.79,307127.13,200187.66,39331.73,82094.75,0.73,0.063,2.53,8.05,20100525
002411,九九久,化工原料,江苏,526.36,25592.64,34830,161904.73,78241.13,52848.76,24742.84,0.71,0.005,2.47,4.38,20100525
002412,汉森制药,中成药,湖南,50.05,28677.5,29600,136495.81,61727.13,42818.1,44247.9,1.49,0.097,3.88,4.99,20100525
002413,常发股份,机械基件,江苏,392.45,22050,31739.96,159363.02,102269.21,42239.89,58642.8,1.85,0.033,5.53,9.42,20100528
002414,高德红外,电器仪表,湖北,0,46459.57,60000,251336.84,144596.47,59351.28,148726.05,2.48,-0.015,4.04,9.73,20100716
002415,海康威视,电器仪表,浙江,31.54,315046.75,406912.81,2141787.25,1908704.25,165592.45,152282.56,0.37,0.257,3.91,8.28,20100528
002416,爱施德,电器连锁,深圳,96.47,96263.07,100125.02,851423.5,797905.56,3887.21,153021.81,1.53,0.054,4.38,4.72,20100528
002417,*ST元达,通信设备,福建,0,20949.33,27000,88464.99,81812.74,2399.05,40803.03,1.51,-0.164,1.38,7.76,20100601
002418,康盛股份,机械基件,浙江,1109.76,16338.44,37880,326707.88,206731.02,100444.97,138705.7,3.66,0.006,5.57,5.17,20100601
002419,天虹商场,百货,深圳,17.01,80020,80020,1106850.63,676331,182775.8,171161.52,2.14,0.198,5.91,2.28,20100601
002420,毅昌股份,塑料,广东,138.82,37782.35,40100,352013.06,225265.27,81955.68,80762.68,2.01,0.015,4,2.09,20100601
002421,达实智能,软件服务,深圳,113.63,45482.35,57552,270519,189722.38,10156.75,108474.52,1.88,0.03,2.96,4.65,20100603
002422,科伦药业,化学制药,四川,27.41,35259.26,72000,2154113.5,865251.88,603935.13,442355.41,6.14,0.286,15.19,2.06,20100603
002423,中原特钢,特种钢,河南,0,46551,50298.66,351341.69,142831.81,104392.22,106785.57,2.12,-0.024,4.02,3,20100603
002424,贵州百灵,中成药,贵州,69.87,22584.75,47040,355307.91,261155.95,55362.55,107867.61,2.29,0.201,5.14,10.96,20100603
002425,凯撒股份,服饰,广东,347.11,37881,43423.78,261149.17,123916.65,33317.78,120790.97,2.78,0.017,4.91,4.78,20100608
002426,胜利精密,元器件,江苏,78.25,37595.28,98554.9,535843.75,357561.28,70338.11,138991.52,1.41,0.046,3.08,4.69,20100608
002427,尤夫股份,化纤,浙江,66.48,33345.85,33347.42,244240.09,100712.9,116112.47,55272.23,1.66,0.079,3.3,6.34,20100608
002428,云南锗业,小金属,云南,79.05,62978.64,65312,214044.2,69897.5,75591,32370.55,0.5,0.044,2.41,5.75,20100608
002429,兆驰股份,家用电器,深圳,33.59,158602.19,160178.78,750764.38,509041.69,33778.57,48916.32,0.31,0.073,2.87,3.41,20100610
002430,杭氧股份,化工机械,浙江,67.3,80843.95,83177.6,958584.88,431744.75,398722.91,88341.99,1.06,0.037,4.3,2.35,20100610
002431,棕榈园林,建筑施工,广东,0,28714.4,54894.92,1006386.88,827139.06,53107.25,227988.84,4.15,-0.08,7.85,2.8,20100610
002432,九安医疗,医疗保健,天津,0,37200,37200,98679.06,67531.71,16910,30052.21,0.81,-0.045,1.98,9.95,20100610
002433,太安堂,中成药,广东,66.59,52615,72665.7,455697.81,277998,72393.75,246009.3,3.39,0.048,5.17,2.46,20100618
002434,万里扬,汽车配件,浙江,34.71,49679.25,51000,418047.25,281628.94,57691.36,107789.11,2.11,0.108,4.37,3.42,20100618
002435,长江润发,机械基件,江苏,91.85,17897.33,19800,139857.38,81557.75,40702.96,42608.17,2.15,0.027,4.36,2.31,20100618
002436,兴森科技,元器件,深圳,99.9,32327.33,49596.92,316840.09,136602.88,132045.13,124773.52,2.52,0.031,4.27,2.92,20100618
002437,誉衡药业,化学制药,黑龙江,39.7,70000,73189.02,703628.06,109944.86,152468.38,127033.1,1.74,0.171,4.3,6.32,20100623
002438,江苏神通,机械基件,江苏,167.68,12716.9,20800,128157.42,89399.5,16139.76,40725.96,1.96,0.049,4.56,7.15,20100623
002439,启明星辰,软件服务,北京,0,54182.23,83024.65,219659.27,135603.97,16194.07,54610.51,0.66,-0.012,1.79,13.97,20100623
002440,闰土股份,染料涂料,浙江,12.57,42100.03,76700,782358.5,469008.69,203844.11,156258.17,2.04,0.437,7.88,2.78,20100706
002441,众业达,批发业,广东,32.55,30915.47,46400,376081.47,314949.19,26700.47,115982.15,2.5,0.129,4.92,3.42,20100706
002442,龙星化工,化工原料,河北,0,24228.31,48000,320947.31,163595.05,111247.02,41171.53,0.86,-0.018,2.35,4.15,20100706
002443,金洲管道,钢加工,浙江,170.15,48984.73,52053.55,252479.63,152059.5,64017.55,77365.81,1.49,0.023,3.74,4.24,20100706
002444,巨星科技,轻工机械,浙江,46.53,87460.31,101400,548706.81,331309.34,60252.78,96191.13,0.95,0.086,3.93,4.06,20100713
002445,中南重工,机械基件,江苏,307.98,25065,36938.32,369272.91,238519.02,67789.49,122231.72,3.31,0.047,5.26,10.99,20100713
002446,盛路通信,通信设备,广东,114.44,15131.53,37418.01,154141.27,86458.45,13821.74,88304.96,2.36,0.057,3.35,7.79,20100713
002447,壹桥海参,渔业,辽宁,226.09,57208.19,95155.2,323440.94,73204.85,191517.17,90641.93,0.95,0.009,2.23,3.82,20100713
002448,中原内配,运输设备,河南,23.17,45843.03,58810.23,238531.55,92177.42,102465.25,89762.68,1.53,0.087,3.3,2.45,20100716
002449,国星光电,半导体,广东,44.77,33112.14,47575.17,376069.28,221596.97,124418.95,125120.63,2.63,0.073,5.36,2.43,20100716
002450,康得新,化工原料,江苏,33.67,142405.19,143056.45,1089346.75,684348.19,337880.63,164194.02,1.15,0.205,3.57,7.73,20100716
002451,摩恩电气,电气设备,上海,141.71,19260,43920,165543.41,63190.73,17856.26,6781.87,0.15,0.016,1.52,6.07,20100720
002452,长高集团,电气设备,湖南,50.63,30636.03,52246.39,141694.75,113401.76,19765.31,48099.53,0.92,0.037,2.28,3.32,20100720
002453,天马精化,化工原料,江苏,101.63,54316.85,57130,207687.17,106125.61,58133.82,34059.96,0.6,0.019,2.09,3.62,20100720
002454,松芝股份,汽车配件,上海,22.72,24081.55,40560,373713.38,281097.56,26136.59,84242.15,2.08,0.18,5.89,2.77,20100720
002455,百川股份,化工原料,江苏,113.01,29097.84,47412,198854.31,93321.34,81117.96,27730.8,0.58,0.017,1.73,4.38,20100803
002456,欧菲光,元器件,深圳,111.22,72066.43,103061.2,1376178.25,912919.13,347924.06,318711.19,3.09,0.078,5.73,6.04,20100803
002457,青龙管业,塑料,宁夏,1373.47,25944.83,33499.19,225324.95,127151.05,36803.98,82085.86,2.45,0.002,5.18,2.12,20100803
002458,益生股份,农业综合,山东,0,14182.44,28451.36,179385.94,27779.6,87145.07,43468.05,1.53,-0.223,2.26,7.59,20100810
002459,天业通联,工程机械,河北,0,19182.83,38868.92,171464.45,123666.92,37814.92,165434.81,4.26,-0.022,3.89,4.66,20100810
002460,赣锋锂业,小金属,江西,58.58,25422.32,35648.55,204842.94,123590.76,56545.07,76505.3,2.15,0.068,3.96,4.01,20100810
002461,珠江啤酒,啤酒,广东,612.1,68016.17,68016.17,605865.25,155650.02,260000.16,159070.52,2.34,0.011,4.9,5.39,20100818
002462,嘉事堂,医药商业,北京,56.68,19554.77,24000,477958.75,382541.38,31984.08,35835.3,1.49,0.158,5.52,6.5,20100818
002463,沪电股份,元器件,江苏,0,167298.05,167415.95,561328.44,233051.34,259172.52,16590.57,0.1,-0.02,1.91,3.53,20100818
002464,金利科技,塑料,江苏,0,9277.88,14559,87295.43,48364.71,21793.45,60768.94,4.17,-0.024,5.13,3.15,20100831
002465,海格通信,通信设备,广东,258.23,90313.6,99751.95,833282.19,497935,87894.63,259107.47,2.6,0.023,4.98,4.84,20100831
002466,天齐锂业,化工原料,四川,99.39,16504.3,25876,631813.13,179540.23,97826.31,322376.53,12.46,0.115,11.09,4.13,20100831
002467,二六三,电信运营,北京,67.17,60988.44,72335.82,174109.06,65388.41,9273.78,35024.4,0.48,0.047,2.04,6.13,20100908
002468,艾迪西,其他建材,浙江,0,33177.6,33177.6,165370.3,108030.26,46041.51,26216.8,0.79,-0.016,2.18,6.32,20100908
002469,三维工程,建筑施工,山东,50.74,25198.68,33300.6,147513.84,128103.63,13106.3,29767.5,0.89,0.076,3.44,4.49,20100908
002470,金正大,农药化肥,山东,23.96,118508,156284.56,1206503,693184.25,312963.63,328671.69,2.1,0.212,4.63,4.38,20100908
002471,中超电缆,电气设备,江苏,159.39,48037.35,50720,580641.13,468558.31,67448.46,77440.9,1.53,0.042,3.28,8.23,20100910
002472,双环传动,机械基件,浙江,55.87,17313.05,28837.19,258622,130967.81,96919.31,65531.71,2.27,0.1,5.47,3.84,20100910
002473,圣莱达,家用电器,浙江,0,16000,16000,42892.48,22554.74,13530.67,22195.42,1.39,-0.019,2.42,13.66,20100910
002474,榕基软件,软件服务,福建,219.75,39645.51,62220,166109.88,111772.05,4190.81,36364.26,0.58,0.013,2.19,5.24,20100915
002475,立讯精密,元器件,深圳,74.25,114968.7,124789.78,994887.88,599971.31,214295.25,225082.05,1.8,0.122,3.8,9.57,20100915
002476,宝莫股份,化工原料,山东,110.57,60431.51,61200,136949.86,85208.92,36277.56,20521.75,0.34,0.019,1.67,5.02,20100915
002477,雏鹰农牧,农业综合,河南,0,47957.33,104505.32,759342.25,268112.81,266163.25,124658.5,1.19,-0.084,2.75,5.96,20100915
002478,常宝股份,普钢,江苏,26.97,28012.33,40010,392372.19,227010.72,122368.01,110997.4,2.77,0.115,7.25,1.71,20100921
002479,富春环保,火力发电,浙江,71.2,73166.97,73166.97,391897.97,129263.97,147956.17,86203.85,1.18,0.041,3.03,3.84,20100921
002480,新筑股份,机械基件,四川,0,55366.37,64536.82,494794.84,256613.97,123125.95,144774.31,2.24,-0.06,3.77,2.55,20100921
002481,双塔食品,食品,山东,95.41,37455.17,50535.6,383908.5,229718.45,75762.28,137502.67,2.72,0.091,4.83,7.2,20100921
002482,广田股份,装修装饰,深圳,45.89,47967.71,53819.42,1116051.25,1004612.13,40586.25,195734.5,3.64,0.128,8.23,2.86,20100929
002483,润邦股份,工程机械,江苏,64.72,36000,38345.8,366211.28,222377.34,86164.15,126466.27,3.3,0.04,6.13,1.69,20100929
002484,江海股份,元器件,江苏,77.68,30458.36,33280,196643.56,115520.38,49272.43,68015.93,2.04,0.057,4.81,3.69,20100929
002485,希努尔,服饰,山东,157.81,32000,32000,263098.13,101778.05,116697.92,126202.7,3.94,0.015,6.1,1.54,20101015
002486,嘉麟杰,服饰,上海,0,80050,83200,165441.13,61947.01,45123.18,201.46,0,-0.023,1.21,4.43,20101015
002487,大金重工,钢加工,辽宁,118.16,52244.32,54000,210778.3,146094.16,24647.35,94019.75,1.74,0.019,2.89,3.17,20101015
002488,金固股份,汽车配件,浙江,278.43,32653.44,50848.33,352024.44,198245.25,89524.36,114546.57,2.25,0.02,3.11,7.08,20101021
002489,浙江永强,家居用品,浙江,25.16,53378.23,62163.89,605597.44,404509.28,100222.36,194660.69,3.13,0.375,5.77,6.53,20101021
002490,山东墨龙,化工机械,山东,424.79,28346.63,79784.84,626458.56,264694.59,178158,84950.06,1.06,0.006,3.38,2.89,20101021
002491,通鼎互联,通信设备,江苏,170.61,107893.85,120653.4,504898.09,316906.03,92479.31,104695.9,0.87,0.021,1.94,7.44,20101021
002492,恒基达鑫,仓储物流,广东,123.29,23549.32,27000,123282.47,30148.94,59457.36,36952.73,1.37,0.019,3.73,2.47,20101102
002493,荣盛石化,化纤,浙江,391.87,101907.5,111200,3227991.75,924906,997137.81,244226.75,2.2,0.011,5.91,2.84,20101102
002494,华斯股份,服饰,河北,107.11,24912.99,34847.8,205499.09,102911,29842.98,88263.7,2.53,0.031,4.02,3.29,20101102
002495,佳隆股份,食品,广东,130.66,37369.6,66830.39,110819,54798.85,40223.89,32280.86,0.48,0.016,1.59,5.31,20101102
002496,辉丰股份,农药化肥,江苏,43.2,23110.61,39670.39,591524.5,309062.06,142943.7,191491.73,4.83,0.15,7.73,3,20101109
002497,雅化集团,化工原料,四川,78.97,71975.14,96000,296157.72,89872.4,59319.73,85392.49,0.89,0.02,2.27,2.85,20101109
002498,汉缆股份,电气设备,山东,141.6,107257.27,107316,555463.25,417443.53,47638.32,122231.97,1.14,0.036,3.97,5.18,20101109
002499,科林环保,专用机械,江苏,772.62,12945.95,18900,97141.45,54783.48,28173.06,40515.26,2.14,0.015,3.58,12.63,20101109
002500,山西证券,证券,山西,20.35,248846.95,251872.52,3845120.5,0,34517.87,317011.63,1.26,0.19,3.1,4.99,20101115
002501,利源精制,铝,吉林,27.05,67131.04,93600,692107.19,293064.25,284777.47,192203.98,2.05,0.094,3.77,2.71,20101117
002502,骅威股份,文教休闲,广东,185.74,15750.79,34878.69,192164,82394.18,17530.42,113514.2,3.25,0.021,4.96,3.19,20101117
002503,搜于特,服饰,广东,92.42,62974.37,103680,298905.16,184646.73,37097.31,99035.97,0.96,0.051,2.14,8.8,20101117
002504,东光微电,半导体,北京,39.6,9585.69,41273.41,268210.91,253123.59,1322.35,18724.68,0.45,0.106,1.76,9.51,20101118
002505,大康牧业,农业综合,湖南,3855.03,69727.35,288703.81,642441.25,506186.66,52244.85,276025,0.96,0,2,2.77,20101118
002507,涪陵榨菜,食品,重庆,41.14,16126.7,32240,144386.13,74471.43,50208.8,51098.57,1.58,0.126,3.66,5.67,20101123
002508,老板电器,家用电器,浙江,33.84,47156.25,48607.5,378209.31,310101.47,30974.69,96455.15,1.98,0.244,5.48,6.03,20101123
002509,天广消防,专用机械,福建,40.08,28747.55,45644.12,184396.27,114433.57,28355.75,59807.57,1.31,0.076,3.36,3.65,20101123
